,type,run_times,encoding
0,tsne,0.47000989998923615,yes
1,tsne,0.4686988999892492,yes
2,tsne,0.47364809998543933,yes
3,tsne,0.46800100000109524,yes
4,tsne,0.4716852999990806,yes
5,tsne,0.46121340000536293,yes
6,tsne,0.46650149999186397,yes
7,tsne,0.47373130000778474,yes
8,tsne,0.4637718999874778,yes
9,tsne,0.45566329997382127,yes
10,tsne,0.4632905999897048,yes
11,tsne,0.46656929998425767,yes
12,tsne,0.47024349999264814,yes
13,tsne,0.46772620000410825,yes
14,tsne,0.46339399999124,yes
15,tsne,0.4580252999730874,yes
16,tsne,0.47448490001261234,yes
17,tsne,0.46714459999930114,yes
18,tsne,0.4659969999920577,yes
19,tsne,0.4630361999734305,yes
20,tsne,0.46271039999555796,yes
21,tsne,0.46717960000387393,yes
22,tsne,0.46511170000303537,yes
23,tsne,0.4670975000190083,yes
24,tsne,0.49452219999511726,yes
25,tsne,0.4711000000243075,yes
26,tsne,0.4714094999944791,yes
27,tsne,0.46630229998845607,yes
28,tsne,0.48214020000887103,yes
29,tsne,0.46754820001660846,yes
30,tsne,0.46258940000552684,yes
31,tsne,0.46462590000010096,yes
32,tsne,0.47365410000202246,yes
33,tsne,0.46824459999334067,yes
34,tsne,0.4698369999823626,yes
35,tsne,0.47270519999437965,yes
36,tsne,0.46632609999505803,yes
37,tsne,0.457334799983073,yes
38,tsne,0.46345880001899786,yes
39,tsne,0.46010900000692345,yes
40,tsne,0.46168230002513155,yes
41,tsne,0.4628344999800902,yes
42,tsne,0.46850519999861717,yes
43,tsne,0.46799130001454614,yes
44,tsne,0.47136940000928007,yes
45,tsne,0.469231299997773,yes
46,tsne,0.4672209999989718,yes
47,tsne,0.46423340000910684,yes
48,tsne,0.4553190999722574,yes
49,tsne,0.4611520000034943,yes
50,tsne,0.46357040002476424,yes
51,tsne,0.46651339999516495,yes
52,tsne,0.4613248000096064,yes
53,tsne,0.47320579999359325,yes
54,tsne,0.47243880000314675,yes
55,tsne,0.47491489999811165,yes
56,tsne,0.46793059998890385,yes
57,tsne,0.4817003999778535,yes
58,tsne,0.47201569998287596,yes
59,tsne,0.4637619999994058,yes
60,tsne,0.4670157000073232,yes
61,tsne,0.45954250000067987,yes
62,tsne,0.45715209998888895,yes
63,tsne,0.46793900002376176,yes
64,tsne,0.4658083000103943,yes
65,tsne,0.46309579999069683,yes
66,tsne,0.46555190000799485,yes
67,tsne,0.46786050000810064,yes
68,tsne,0.4841164000099525,yes
69,tsne,0.46261800001957454,yes
70,tsne,0.4585205999901518,yes
71,tsne,0.4629013999947347,yes
72,tsne,0.47304110002005473,yes
73,tsne,0.463327700010268,yes
74,tsne,0.4655217000108678,yes
75,tsne,0.4673492999863811,yes
76,tsne,0.4750087999855168,yes
77,tsne,0.4682409999950323,yes
78,tsne,0.4720217999711167,yes
79,tsne,0.4604828000010457,yes
80,tsne,0.4711338000197429,yes
81,tsne,0.46403509998344816,yes
82,tsne,0.4574799999827519,yes
83,tsne,0.4590205000131391,yes
84,tsne,0.46270129998447374,yes
85,tsne,0.46589229998062365,yes
86,tsne,0.4757194999838248,yes
87,tsne,0.4761207999836188,yes
88,tsne,0.4666080999886617,yes
89,tsne,0.47077400001580827,yes
90,tsne,0.4680369999841787,yes
91,tsne,0.4716665000014473,yes
92,tsne,0.4648248000012245,yes
93,tsne,0.4643934000050649,yes
94,tsne,0.4616855000203941,yes
95,tsne,0.45833789999596775,yes
96,tsne,0.4636564999818802,yes
97,tsne,0.4676642999984324,yes
98,tsne,0.46880929998587817,yes
99,tsne,0.46331890000146814,yes
100,tsne,0.5889174999902025,no
101,tsne,0.600652799999807,no
102,tsne,0.5857247000094503,no
103,tsne,0.581093199987663,no
104,tsne,0.5850897999771405,no
105,tsne,0.5934743999969214,no
106,tsne,0.5952140000008512,no
107,tsne,0.5918515000084881,no
108,tsne,0.5974850000056904,no
109,tsne,0.6031139999977313,no
110,tsne,0.6069668999989517,no
111,tsne,0.6083083999983501,no
112,tsne,0.6143011999956798,no
113,tsne,0.6096937000111211,no
114,tsne,0.6108385999978054,no
115,tsne,0.6109941000177059,no
116,tsne,0.6167791000043508,no
117,tsne,0.6063055000267923,no
118,tsne,0.6122344000032172,no
119,tsne,0.6216758000082336,no
120,tsne,0.5874142000102438,no
121,tsne,0.5944304000004195,no
122,tsne,0.5939960000105202,no
123,tsne,0.5946210999973118,no
124,tsne,0.5973310999979731,no
125,tsne,0.5835843999811914,no
126,tsne,0.5800544999947306,no
127,tsne,0.5848288999986835,no
128,tsne,0.5858795999956783,no
129,tsne,0.5838535000220872,no
130,tsne,0.5859080000082031,no
131,tsne,0.5921637999999803,no
132,tsne,0.5888951999950223,no
133,tsne,0.5865857000171673,no
134,tsne,0.5862187999882735,no
135,tsne,0.5855613999883644,no
136,tsne,0.5849563000083435,no
137,tsne,0.5786203000170644,no
138,tsne,0.5863661000039428,no
139,tsne,0.5999987000250258,no
140,tsne,0.5896180999989156,no
141,tsne,0.5923083999950904,no
142,tsne,0.587836899998365,no
143,tsne,0.5872287999955006,no
144,tsne,0.5818487000069581,no
145,tsne,0.5903230000112671,no
146,tsne,0.5870105000212789,no
147,tsne,0.5851177000149619,no
148,tsne,0.5940957000129856,no
149,tsne,0.597189599997364,no
150,tsne,0.5890263000037521,no
151,tsne,0.5914036000031047,no
152,tsne,0.5904661000240594,no
153,tsne,0.5815770000044722,no
154,tsne,0.5864849000063259,no
155,tsne,0.6130363999982364,no
156,tsne,0.5923334999824874,no
157,tsne,0.602960099990014,no
158,tsne,0.6002003999892622,no
159,tsne,0.5870678999926895,no
160,tsne,0.5834115000034217,no
161,tsne,0.5834657999803312,no
162,tsne,0.5855175000033341,no
163,tsne,0.5836577999871224,no
164,tsne,0.5850893000024371,no
165,tsne,0.5895699000102468,no
166,tsne,0.5949352000025101,no
167,tsne,0.6022951999912038,no
168,tsne,0.5795093000051565,no
169,tsne,0.5890790999983437,no
170,tsne,0.5820179999864195,no
171,tsne,0.5809518999885768,no
172,tsne,0.5885573000123259,no
173,tsne,0.5907569999981206,no
174,tsne,0.5949623000051361,no
175,tsne,0.5888549000083003,no
176,tsne,0.5909813000180293,no
177,tsne,0.5809334000223316,no
178,tsne,0.5811517000256572,no
179,tsne,0.590399399981834,no
180,tsne,0.5870213999878615,no
181,tsne,0.590140500018606,no
182,tsne,0.591394399991259,no
183,tsne,0.596582700003637,no
184,tsne,0.5891944000031799,no
185,tsne,0.5806341000134125,no
186,tsne,0.5851877999957651,no
187,tsne,0.5921251999970991,no
188,tsne,0.5803829999931622,no
189,tsne,0.5839750000159256,no
190,tsne,0.595787800004473,no
191,tsne,0.6103330999903847,no
192,tsne,0.5933839999779593,no
193,tsne,0.5853827999962959,no
194,tsne,0.5977853999938816,no
195,tsne,0.5803107999963686,no
196,tsne,0.5961658000014722,no
197,tsne,0.5820916999946348,no
198,tsne,0.590520400000969,no
199,tsne,0.5994895999901928,no
200,umap,2.0517875000077765,yes
201,umap,1.935808599984739,yes
202,umap,2.095262500020908,yes
203,umap,1.9319636000145692,yes
204,umap,2.026885900006164,yes
205,umap,1.9888885999971535,yes
206,umap,1.9607011000043713,yes
207,umap,2.093908200011356,yes
208,umap,1.9352710000239313,yes
209,umap,2.0562944999837782,yes
210,umap,1.9588450000155717,yes
211,umap,1.9774896999879275,yes
212,umap,2.05648420000216,yes
213,umap,1.9597885999828577,yes
214,umap,2.0985531999904197,yes
215,umap,1.9795051000255626,yes
216,umap,2.0331125000084285,yes
217,umap,2.0184115000010934,yes
218,umap,1.943497699976433,yes
219,umap,2.09777250001207,yes
220,umap,1.9308560000208672,yes
221,umap,2.0687306000036187,yes
222,umap,1.9840231999987736,yes
223,umap,1.9774562999955378,yes
224,umap,2.119638100004522,yes
225,umap,1.9603055999905337,yes
226,umap,2.096513900003629,yes
227,umap,1.953175900009228,yes
228,umap,2.016722200001823,yes
229,umap,2.0489846999989823,yes
230,umap,2.0509730000048876,yes
231,umap,2.2169125999789685,yes
232,umap,2.0266099000000395,yes
233,umap,2.0863552000082564,yes
234,umap,1.9527621000015642,yes
235,umap,2.0108364000043366,yes
236,umap,2.0473492999735754,yes
237,umap,1.9370550999883562,yes
238,umap,2.1127621000050567,yes
239,umap,1.9366143999795895,yes
240,umap,2.0376339000067674,yes
241,umap,2.023878199979663,yes
242,umap,1.9489477999741212,yes
243,umap,2.0813245000026654,yes
244,umap,1.920228799979668,yes
245,umap,2.0643847000028472,yes
246,umap,1.988474399986444,yes
247,umap,1.9889150999952108,yes
248,umap,2.06964460000745,yes
249,umap,1.9344581999757793,yes
250,umap,2.0874847999948543,yes
251,umap,1.9263647999905515,yes
252,umap,2.014025500015123,yes
253,umap,2.035632399987662,yes
254,umap,2.0389816000242718,yes
255,umap,2.0935954000160564,yes
256,umap,1.9338734000048134,yes
257,umap,2.0340439999999944,yes
258,umap,1.9951702999824192,yes
259,umap,1.9371907000022475,yes
260,umap,2.070156699977815,yes
261,umap,1.9146569999866188,yes
262,umap,2.080996900011087,yes
263,umap,1.9431412999983877,yes
264,umap,2.0127888999995776,yes
265,umap,2.0527370999916457,yes
266,umap,2.0063631999946665,yes
267,umap,2.3506620999833103,yes
268,umap,2.174837500002468,yes
269,umap,2.1833639999968,yes
270,umap,1.934746399987489,yes
271,umap,2.0017654999974184,yes
272,umap,2.010982799984049,yes
273,umap,1.9047372000059113,yes
274,umap,2.0853345000068657,yes
275,umap,1.9352517999941483,yes
276,umap,2.0358749000006355,yes
277,umap,1.988612799992552,yes
278,umap,1.9467927000077907,yes
279,umap,2.068370400025742,yes
280,umap,1.9247251999913715,yes
281,umap,2.050275399989914,yes
282,umap,1.9642876999860164,yes
283,umap,1.9499744000204373,yes
284,umap,2.06349259999115,yes
285,umap,1.920648799976334,yes
286,umap,2.0789033999899402,yes
287,umap,1.9373579999955837,yes
288,umap,1.9832337999832816,yes
289,umap,2.0296328000258654,yes
290,umap,1.9323800999845844,yes
291,umap,2.1226086000096984,yes
292,umap,1.954877900017891,yes
293,umap,2.0332723000028636,yes
294,umap,1.994715200009523,yes
295,umap,1.9913815999752842,yes
296,umap,2.0952779999934137,yes
297,umap,1.9218410000030417,yes
298,umap,2.067371999990428,yes
299,umap,2.0076164999918547,yes
300,umap,2.059358300000895,no
301,umap,2.1197394999908283,no
302,umap,1.9868436999968253,no
303,umap,2.149880100012524,no
304,umap,1.981229999975767,no
305,umap,2.1189131000137422,no
306,umap,2.0503638999944087,no
307,umap,2.0383809999912046,no
308,umap,2.120931599987671,no
309,umap,1.98344020001241,no
310,umap,2.1638703999924473,no
311,umap,2.0011551000061445,no
312,umap,2.0993648000003304,no
313,umap,2.0647694999934174,no
314,umap,2.042003600014141,no
315,umap,2.123442999989493,no
316,umap,1.9661389000248164,no
317,umap,2.1613514999917243,no
318,umap,1.9673704000015277,no
319,umap,2.134885800012853,no
320,umap,2.0014337000029627,no
321,umap,2.082634999998845,no
322,umap,2.094985400006408,no
323,umap,2.0166047000093386,no
324,umap,2.173736299999291,no
325,umap,1.9859307000006083,no
326,umap,2.1295312000147533,no
327,umap,2.0013724000018556,no
328,umap,2.046914599981392,no
329,umap,2.0786484999989625,no
330,umap,1.9756786999932956,no
331,umap,2.162063299998408,no
332,umap,2.0271583999856375,no
333,umap,2.168139599991264,no
334,umap,2.0490590000117663,no
335,umap,2.1024849000095855,no
336,umap,2.1347481999837328,no
337,umap,2.0331810000061523,no
338,umap,2.252750899991952,no
339,umap,2.056997000006959,no
340,umap,2.198602199991001,no
341,umap,2.0004853999998886,no
342,umap,2.086266300000716,no
343,umap,2.062476199993398,no
344,umap,1.9974496999930125,no
345,umap,2.131270300014876,no
346,umap,1.9689392000145745,no
347,umap,2.123822299996391,no
348,umap,1.9943648999906145,no
349,umap,2.077564599981997,no
350,umap,2.111294500005897,no
351,umap,1.978418699989561,no
352,umap,2.1717491000017617,no
353,umap,1.9826943000080064,no
354,umap,2.1263356000126805,no
355,umap,2.0368782999867108,no
356,umap,2.0532858000078704,no
357,umap,2.0984433999983594,no
358,umap,1.9827750999829732,no
359,umap,2.1765574000019114,no
360,umap,2.003448000003118,no
361,umap,2.1382115999876987,no
362,umap,2.0632115000043996,no
363,umap,2.065033000020776,no
364,umap,2.127707300009206,no
365,umap,1.982421799999429,no
366,umap,2.1645614999870304,no
367,umap,1.9876485999848228,no
368,umap,2.1488990999932867,no
369,umap,2.0550144000153523,no
370,umap,2.083495500002755,no
371,umap,2.160966900002677,no
372,umap,1.9973663999990094,no
373,umap,2.152269600017462,no
374,umap,1.9805174999928568,no
375,umap,2.1067138999933377,no
376,umap,2.032485700008692,no
377,umap,2.0779320999863558,no
378,umap,2.10405960000935,no
379,umap,2.064422699972056,no
380,umap,2.225258499995107,no
381,umap,2.268838699994376,no
382,umap,2.4438681000028737,no
383,umap,2.2614128999994136,no
384,umap,2.401556500000879,no
385,umap,2.3350029999855906,no
386,umap,2.3657258999883197,no
387,umap,2.30567100000917,no
388,umap,2.292920800013235,no
389,umap,2.3249759000027552,no
390,umap,2.2679774000134785,no
391,umap,2.0565905999974348,no
392,umap,2.1358551000012085,no
393,umap,2.2373685000056867,no
394,umap,2.089888200018322,no
395,umap,2.2188692999770865,no
396,umap,2.140317400015192,no
397,umap,2.155474700004561,no
398,umap,2.028019699995639,no
399,umap,2.0595203999837395,no
400,mde,0.557850299985148,yes
401,mde,0.5843362000014167,yes
402,mde,0.7293296999996528,yes
403,mde,0.8426488000259269,yes
404,mde,0.8157269999792334,yes
405,mde,0.8269258000073023,yes
406,mde,0.5135406999906991,yes
407,mde,0.6057381000136957,yes
408,mde,1.2218885000038426,yes
409,mde,0.5006717000214849,yes
410,mde,0.8059603000001516,yes
411,mde,1.170314299990423,yes
412,mde,1.2529792000132147,yes
413,mde,1.017946000007214,yes
414,mde,0.5805355000193231,yes
415,mde,0.5830917999846861,yes
416,mde,0.4657922000042163,yes
417,mde,0.4881515000015497,yes
418,mde,0.4702498000115156,yes
419,mde,0.7037661999929696,yes
420,mde,1.5257734000042547,yes
421,mde,0.47004409998771735,yes
422,mde,0.7772822999977507,yes
423,mde,0.46117639998556115,yes
424,mde,0.4522880000004079,yes
425,mde,0.45263270000577904,yes
426,mde,1.0820700000040233,yes
427,mde,1.0320929999870714,yes
428,mde,0.45803199999500066,yes
429,mde,0.9760201999743003,yes
430,mde,0.48608469997998327,yes
431,mde,1.1910826999810524,yes
432,mde,1.233743200020399,yes
433,mde,0.646607699978631,yes
434,mde,0.8131110000249464,yes
435,mde,0.7999733999895398,yes
436,mde,0.4637852000014391,yes
437,mde,0.7836958000261802,yes
438,mde,0.6817592000006698,yes
439,mde,0.49404520000098273,yes
440,mde,0.46314320000237785,yes
441,mde,0.6254754999827128,yes
442,mde,0.8747778000251856,yes
443,mde,0.9940235999820288,yes
444,mde,0.8921030000201426,yes
445,mde,1.4755672999890521,yes
446,mde,0.7920439000008628,yes
447,mde,0.6094302000128664,yes
448,mde,0.4781321999907959,yes
449,mde,0.46191909999470226,yes
450,mde,0.765301899984479,yes
451,mde,0.46155710000311956,yes
452,mde,0.4867003000108525,yes
453,mde,0.9112521999923047,yes
454,mde,0.8488017000199761,yes
455,mde,0.580641199980164,yes
456,mde,0.9056127999792807,yes
457,mde,0.713029499980621,yes
458,mde,0.966780499991728,yes
459,mde,0.878470900002867,yes
460,mde,0.49460289999842644,yes
461,mde,0.7665279000066221,yes
462,mde,0.8782930999877863,yes
463,mde,0.7080521999741904,yes
464,mde,1.3338940999819897,yes
465,mde,0.6831430000020191,yes
466,mde,0.9132346999831498,yes
467,mde,0.9104661000019405,yes
468,mde,0.8996543999819551,yes
469,mde,0.4669018000131473,yes
470,mde,0.6850832999916747,yes
471,mde,1.1536308000213467,yes
472,mde,1.1730776999902446,yes
473,mde,0.4604549999930896,yes
474,mde,0.8272161000058986,yes
475,mde,0.6860282999987248,yes
476,mde,0.46196559999953024,yes
477,mde,0.4722605000133626,yes
478,mde,0.6870985000277869,yes
479,mde,0.8439108000020497,yes
480,mde,0.7077099999878556,yes
481,mde,0.46241550002014264,yes
482,mde,0.48857779998797923,yes
483,mde,1.1854251999757253,yes
484,mde,0.5130568000022322,yes
485,mde,0.9580843000148889,yes
486,mde,0.7494051999819931,yes
487,mde,1.0978888999961782,yes
488,mde,0.4584988999995403,yes
489,mde,1.093255899992073,yes
490,mde,0.8536372999951709,yes
491,mde,0.5405855000135489,yes
492,mde,0.49847399999271147,yes
493,mde,0.612366799992742,yes
494,mde,0.470080400002189,yes
495,mde,1.4874181000050157,yes
496,mde,1.0248524000053294,yes
497,mde,0.48643770001945086,yes
498,mde,0.489690199989127,yes
499,mde,0.7694899000052828,yes
500,mde,0.9602486999938264,no
501,mde,1.4636301000136882,no
502,mde,0.4895701000059489,no
503,mde,1.572160800016718,no
504,mde,1.2087857000005897,no
505,mde,0.9549862999992911,no
506,mde,1.0236304999853019,no
507,mde,0.485756100009894,no
508,mde,0.8709070000040811,no
509,mde,0.5110714999900665,no
510,mde,1.1250910000235308,no
511,mde,1.123589599999832,no
512,mde,1.1231036999961361,no
513,mde,0.5166817000135779,no
514,mde,0.995512499997858,no
515,mde,0.6546237000147812,no
516,mde,0.8751275000104215,no
517,mde,0.47774459997890517,no
518,mde,0.5930224999901839,no
519,mde,0.9635276999906637,no
520,mde,0.543265699991025,no
521,mde,1.1680885000096168,no
522,mde,1.2313283999974374,no
523,mde,0.8846193999925163,no
524,mde,1.0958563000021968,no
525,mde,1.3821568000130355,no
526,mde,0.8539944999793079,no
527,mde,0.8220054999983404,no
528,mde,1.0672223000146914,no
529,mde,0.501664500014158,no
530,mde,0.4880270999856293,no
531,mde,0.8922724000003655,no
532,mde,0.9004887000191957,no
533,mde,0.5345301000052132,no
534,mde,1.6245515999908093,no
535,mde,1.0522098000219557,no
536,mde,0.9082140999962576,no
537,mde,0.5229870000039227,no
538,mde,0.9578854999854229,no
539,mde,1.3969237000274006,no
540,mde,0.8683755999954883,no
541,mde,1.1025184000027366,no
542,mde,1.0832244999764953,no
543,mde,0.5137909000040963,no
544,mde,1.179976000013994,no
545,mde,0.5620778999873437,no
546,mde,0.4944213999842759,no
547,mde,0.7541131000034511,no
548,mde,0.849831900006393,no
549,mde,0.7803009999915957,no
550,mde,0.7801114000030793,no
551,mde,0.7294693999865558,no
552,mde,0.4834608999954071,no
553,mde,1.0195490999903996,no
554,mde,1.151806600013515,no
555,mde,1.203943500004243,no
556,mde,0.8846566000138409,no
557,mde,1.153401199990185,no
558,mde,0.520352699997602,no
559,mde,1.3549568000016734,no
560,mde,0.8200606000027619,no
561,mde,1.130350699997507,no
562,mde,0.7588453000062145,no
563,mde,0.6277042000147048,no
564,mde,0.5994516999926418,no
565,mde,0.5839529999939259,no
566,mde,0.8319437999743968,no
567,mde,0.6822122000157833,no
568,mde,1.2634420999966096,no
569,mde,1.1227695000125095,no
570,mde,0.8267469999846071,no
571,mde,1.546729099994991,no
572,mde,0.9564219000167213,no
573,mde,0.4988786999892909,no
574,mde,0.9529978999926243,no
575,mde,1.224657600017963,no
576,mde,1.3068744000047445,no
577,mde,0.7763672999863047,no
578,mde,0.8018923999916296,no
579,mde,0.9715524999774061,no
580,mde,1.1722161000070628,no
581,mde,1.1911933000083081,no
582,mde,0.8814765999850351,no
583,mde,1.426047800021479,no
584,mde,0.8411027999827638,no
585,mde,0.5069706000213046,no
586,mde,1.251690699980827,no
587,mde,1.304713100020308,no
588,mde,0.7951634000055492,no
589,mde,1.5355207000102382,no
590,mde,0.9094306999759283,no
591,mde,1.3489474999951199,no
592,mde,0.817891899991082,no
593,mde,0.743862800009083,no
594,mde,0.6766839000047185,no
595,mde,1.043181499990169,no
596,mde,0.9092834000184666,no
597,mde,0.6138371999841183,no
598,mde,0.9648699999961536,no
599,mde,0.9419220999989193,no
